step,loss,loss_num,loss_type,loss_order,loss_grammar,grad_norm,logit_max,weight_norm,lr,loss_total,loss_aux,aux_new_acc,aux_new_recall,aux_pos_acc,aux_merge_acc,aux_merge_recall,aux_count_acc,aux_count_mae,aux_cyc_acc,aux_period_acc,aux_period_mae
5680,0.9208871722221375,1.3000911474227905,0.08863658457994461,1.6906075477600098,0.0676819384098053,1.385699987411499,21.3968448638916,1271.1392066844828,0.00025565542275591424,1.2046730518341064,0.9459527730941772,0.9744912385940552,0.9717394709587097,0.750591516494751,0.9629783630371094,0.711912214756012,0.84375,0.234375,0.5611568689346313,0.6727103590965271,2.8876571655273438
5690,0.9322516322135925,1.2748353481292725,0.02688954770565033,1.832719326019287,0.08767873048782349,1.0710029602050781,20.933862686157227,1271.1099996700377,0.0002554941447484971,1.2156527042388916,0.9446699619293213,0.9747782349586487,0.9723337292671204,0.7142545580863953,0.9701482057571411,0.7799511551856995,0.796875,0.234375,0.6466693878173828,0.6276510953903198,1.8441805839538574
5700,0.8324369788169861,1.2443339824676514,0.029836304485797882,1.6761672496795654,0.07976069301366806,0.9958470463752747,20.91768455505371,1271.0807047721403,0.00025533263185844587,1.0847182273864746,0.8409375548362732,0.9780063629150391,0.969006359577179,0.7375328540802002,0.9706135988235474,0.7687118053436279,0.828125,0.171875,0.6778330206871033,0.6796086430549622,1.7900230884552002
5710,0.9169211983680725,1.3708463907241821,0.05054640769958496,1.5392612218856812,0.07167864590883255,1.1144438982009888,21.019886016845703,1271.0507269317686,0.0002551708845049763,1.2356562614440918,1.0624500513076782,0.9673255085945129,0.9680055379867554,0.7272523641586304,0.9625561833381653,0.7645397782325745,0.8125,0.203125,0.47378307580947876,0.6510738730430603,1.4932973384857178
5720,0.8503134846687317,1.3192973136901855,0.010042409412562847,1.6694940328598022,0.08430848270654678,1.0055729150772095,20.81842613220215,1271.0211393235418,0.0002550089031079128,1.1202963590621948,0.8999427556991577,0.9733319282531738,0.9627211093902588,0.7136712670326233,0.9676573872566223,0.7729357481002808,0.828125,0.171875,0.6962355375289917,0.6709790229797363,2.15877628326416
5730,0.855336606502533,1.1238481998443604,0.008093073032796383,1.8062173128128052,0.1028270348906517,1.7261205911636353,21.075613021850586,1270.9910235761192,0.00025484668808768707,1.1520118713378906,0.9889175891876221,0.9747535586357117,0.9613678455352783,0.72917240858078,0.9630410075187683,0.7533746361732483,0.8125,0.21875,0.6696928143501282,0.6047990322113037,3.666842222213745
5740,0.9805374145507812,1.6836093664169312,0.015077968128025532,1.4350911378860474,0.09654811024665833,2.0452678203582764,20.81924057006836,1270.9619112855182,0.0002546842398653375,1.282616376876831,1.006929636001587,0.9750837087631226,0.9693378210067749,0.6689441204071045,0.9667131304740906,0.763680100440979,0.765625,0.34375,0.5632040500640869,0.7133356928825378,1.3474234342575073
5750,0.9912798404693604,1.5491515398025513,0.019613586366176605,1.701288104057312,0.08310773968696594,2.2719955444335938,21.297515869140625,1270.9328055072017,0.00025452155886250734,1.2739697694778442,0.9422996044158936,0.9691450595855713,0.9394239187240601,0.7376794219017029,0.9758579134941101,0.778793454170227,0.6875,0.359375,0.6662108898162842,0.6844568252563477,1.7577648162841797
5760,0.9634994864463806,1.6319243907928467,0.011831830255687237,1.3011075258255005,0.09326200187206268,1.3549970388412476,21.25577163696289,1270.9042180869058,0.0002543586455014444,1.3110122680664062,1.1583759784698486,0.9683926701545715,0.9573808312416077,0.6943294405937195,0.9722882509231567,0.7826504707336426,0.6875,0.3125,0.5498102307319641,0.6103125810623169,2.823802947998047
5770,1.104069471359253,1.793459415435791,0.028197014704346657,1.6869497299194336,0.0884469598531723,1.7488819360733032,21.167341232299805,1270.8750392617167,0.00025419550020499947,1.3888803720474243,0.9493696093559265,0.9742811322212219,0.9638376832008362,0.7445496916770935,0.9676552414894104,0.7415186166763306,0.765625,0.34375,0.6102704405784607,0.7080017924308777,1.6925010681152344
5780,1.0506401062011719,1.582947015762329,0.024894947186112404,1.7593225240707397,0.07095625251531601,1.6391868591308594,21.0324764251709,1270.8456206526528,0.00025403212339662523,1.34285569190979,0.9740517735481262,0.9703524112701416,0.9635743498802185,0.698085367679596,0.9605937600135803,0.7279309630393982,0.75,0.28125,0.6130347847938538,0.7134535908699036,1.419327735900879
5790,0.8963726758956909,1.452968716621399,0.02866968885064125,1.600453495979309,0.10196565091609955,1.7055567502975464,21.39375114440918,1270.8159484970715,0.0002538685155003755,1.1699602603912354,0.9119586944580078,0.9695658087730408,0.9560550451278687,0.7025889754295349,0.9672839045524597,0.741051971912384,0.640625,0.4375,0.6852556467056274,0.7419677972793579,1.2727491855621338
5800,1.0385866165161133,1.6570850610733032,0.027700155973434448,1.780425786972046,0.07738250494003296,2.02677321434021,21.12281608581543,1270.787364945921,0.00025370467694090366,1.2985855340957642,0.8666629791259766,0.9751904606819153,0.9725353121757507,0.7128018736839294,0.9683019518852234,0.7770432829856873,0.75,0.296875,0.6754695177078247,0.7231538891792297,1.359337568283081
5810,0.8804841041564941,1.2317841053009033,0.014981094747781754,1.8253238201141357,0.07927156984806061,1.0181787014007568,21.288970947265625,1270.758125342926,0.0002535406081434619,1.1915587186813354,1.0369154214859009,0.9720807671546936,0.9753825664520264,0.787792444229126,0.9669246077537537,0.7041096091270447,0.796875,0.28125,0.5062869787216187,0.5903092622756958,2.4773075580596924
5820,0.8912298083305359,1.3031036853790283,0.028609279543161392,1.8657453060150146,0.06839662045240402,0.9025880098342896,21.343887329101562,1270.728108245483,0.00025337630953389996,1.1751959323883057,0.9465535283088684,0.9681118130683899,0.9695844054222107,0.7628018260002136,0.9639752507209778,0.7331151366233826,0.75,0.3125,0.5869961977005005,0.6720912456512451,1.303393840789795
5830,0.9216530919075012,1.5507662296295166,0.04889426752924919,1.6418956518173218,0.08811348676681519,1.6823508739471436,21.603281021118164,1270.699061858311,0.00025321178153866423,1.2120262384414673,0.9679104685783386,0.9742866158485413,0.9698166847229004,0.6722965836524963,0.971215009689331,0.7843778133392334,0.703125,0.328125,0.6325751543045044,0.7171562910079956,1.409386396408081
5840,0.9138993620872498,1.4291292428970337,0.02228526771068573,1.6962295770645142,0.0806485116481781,1.48418390750885,21.3729248046875,1270.6702299368967,0.0002530470245847962,1.1775190830230713,0.8787323236465454,0.9723559617996216,0.966728150844574,0.7412979602813721,0.966253399848938,0.748734712600708,0.71875,0.3125,0.6998183131217957,0.7346938848495483,1.4809849262237549
5850,0.8157790899276733,1.337723731994629,0.019471125677227974,1.3820867538452148,0.06882262974977493,0.8358113169670105,21.57485580444336,1270.6407642732222,0.000252882039099932,1.1238880157470703,1.0270297527313232,0.9624717831611633,0.9484075903892517,0.7118589878082275,0.9563274383544922,0.7248488068580627,0.78125,0.25,0.5313405394554138,0.6735994219779968,1.551062822341919
5860,0.934639036655426,1.4670835733413696,0.03683541715145111,1.5862396955490112,0.08794765174388885,1.5762892961502075,21.62929344177246,1270.6108407824918,0.00025271682551230055,1.2207491397857666,0.9537004232406616,0.9735087752342224,0.9722006320953369,0.7453945279121399,0.9610389471054077,0.7391183376312256,0.84375,0.203125,0.5699940323829651,0.6939780712127686,1.7016154527664185
5870,1.0117766857147217,1.6276696920394897,0.02605956792831421,1.5282237529754639,0.0773620754480362,1.4988740682601929,21.343881607055664,1270.58076188091,0.00025255138425072304,1.2914297580718994,0.932176947593689,0.9778943061828613,0.980305016040802,0.6930907368659973,0.9657570719718933,0.7510656118392944,0.703125,0.359375,0.6969247460365295,0.7116566896438599,1.2133952379226685
5880,1.0623575448989868,1.5214351415634155,0.02659371681511402,2.1051557064056396,0.07760345935821533,1.6167188882827759,21.36969566345215,1270.5513220020116,0.0002523857157446115,1.364614486694336,1.0075232982635498,0.9720607995986938,0.9680135250091553,0.7551394104957581,0.959547221660614,0.7223193645477295,0.65625,0.34375,0.5457525849342346,0.6472088098526001,1.860231876373291
5890,0.9666212201118469,1.6342681646347046,0.04340790584683418,1.5714738368988037,0.0891713798046112,1.7398887872695923,21.52213478088379,1270.5229145231317,0.000252219820423968,1.2505857944488525,0.9465485215187073,0.9704990386962891,0.9543352127075195,0.6348965764045715,0.9663755893707275,0.7824756503105164,0.8125,0.21875,0.6669666767120361,0.6805506944656372,2.2544538974761963
5900,0.8893009424209595,1.5105905532836914,0.018914420157670975,1.478811264038086,0.09532037377357483,2.519835948944092,21.192724227905273,1270.4949097508118,0.000252053698719383,1.1511467695236206,0.8728193640708923,0.9738013744354248,0.9630913138389587,0.7525302767753601,0.9654967188835144,0.7625857591629028,0.75,0.390625,0.6450562477111816,0.73044753074646,1.1820344924926758
5910,0.9229466319084167,1.490375280380249,0.026197034865617752,1.5351380109786987,0.0865742638707161,1.1245100498199463,21.132415771484375,1270.4688627699215,0.0002518873510620348,1.2182495594024658,0.9843429327011108,0.9732416272163391,0.9743342399597168,0.7094107270240784,0.9591614007949829,0.7168338894844055,0.671875,0.375,0.6257255673408508,0.6714622378349304,1.2619155645370483
5920,0.8558937311172485,1.3923542499542236,0.04388232156634331,1.422428011894226,0.07016962021589279,1.530688762664795,21.01648712158203,1270.4408706519444,0.00025172077788368806,1.114835262298584,0.8631383180618286,0.9727712273597717,0.9721247553825378,0.752778172492981,0.9631468653678894,0.7352941036224365,0.84375,0.296875,0.6265812516212463,0.7413986325263977,1.2037413120269775
5930,0.9864285588264465,1.4719284772872925,0.03238098323345184,1.6630295515060425,0.07512521743774414,1.0932013988494873,21.18233299255371,1270.413452443522,0.0002515539796166928,1.3126097917556763,1.087270736694336,0.972217321395874,0.9555604457855225,0.664353609085083,0.9655075073242188,0.7752745747566223,0.796875,0.265625,0.5067375302314758,0.6163374185562134,1.5208252668380737
5940,0.959969699382782,1.5323314666748047,0.022139206528663635,1.7584095001220703,0.08525372296571732,1.753461241722107,21.41994857788086,1270.3848918065744,0.0002513869566939833,1.2636593580245972,1.012298822402954,0.9706035852432251,0.9604838490486145,0.7117716073989868,0.9692804217338562,0.7846616506576538,0.65625,0.421875,0.5837056040763855,0.6408761143684387,1.5022388696670532
5950,0.9442358016967773,1.4545460939407349,0.03825788199901581,1.7676990032196045,0.0891503393650055,2.3176915645599365,21.408674240112305,1270.3561677337514,0.00025121970954907695,1.2566694021224976,1.0414453744888306,0.9668759703636169,0.9601288437843323,0.6769555807113647,0.9589540362358093,0.7347323298454285,0.640625,0.40625,0.6468197703361511,0.6864230036735535,1.795796275138855
5960,0.9119075536727905,1.366489052772522,0.02007807232439518,1.7020231485366821,0.08106617629528046,1.0794932842254639,21.573427200317383,1270.328221607201,0.00025105223861607306,1.174350380897522,0.8748092651367188,0.9669482707977295,0.9625118374824524,0.725229799747467,0.9649324417114258,0.7502196431159973,0.75,0.28125,0.6551273465156555,0.7080721855163574,1.6121326684951782
5970,0.9412274360656738,1.4492595195770264,0.047093041241168976,1.7353014945983887,0.08108854293823242,1.0811409950256348,21.562171936035156,1270.3001570029328,0.000250884544329652,1.184316635131836,0.8102972507476807,0.9718648195266724,0.9715620875358582,0.731795608997345,0.9688041806221008,0.7597226500511169,0.765625,0.25,0.6664882898330688,0.7883267402648926,0.857103168964386
5980,0.903623104095459,1.5612916946411133,0.017184024676680565,1.2746801376342773,0.0870371013879776,1.3179062604904175,21.73350715637207,1270.2709861275891,0.00025071662712507345,1.1949846744537354,0.9712050557136536,0.9682773947715759,0.9633488059043884,0.6875483393669128,0.9657520055770874,0.7595185041427612,0.71875,0.296875,0.621719479560852,0.6958734393119812,1.036002516746521
5990,0.866540253162384,1.3179562091827393,0.022058801725506783,1.6075475215911865,0.0819629430770874,0.8351041078567505,21.416942596435547,1270.2420557372461,0.00025054848743817605,1.1570959091186523,0.9685186147689819,0.9795230031013489,0.9840518832206726,0.7766990661621094,0.9640974402427673,0.7373923659324646,0.78125,0.265625,0.6044796705245972,0.6164492964744568,2.264638662338257
6000,0.8568520545959473,1.427603840827942,0.00844127219170332,1.4052960872650146,0.0860651507973671,3.1375200748443604,21.421077728271484,1270.2133818418374,0.0002503801257053759,1.1916786432266235,1.1160885095596313,0.9645693302154541,0.9665502309799194,0.6815266013145447,0.9626603722572327,0.7582562565803528,0.828125,0.171875,0.48286324739456177,0.5430063605308533,2.614701509475708
6010,0.9914327263832092,1.4782328605651855,0.020152991637587547,1.8143084049224854,0.09485796093940735,2.719754219055176,21.619943618774414,1270.1849184786827,0.00025021154236366523,1.25901198387146,0.8919309973716736,0.9819568991661072,0.9847443103790283,0.7776203155517578,0.9648503661155701,0.7081815004348755,0.734375,0.390625,0.5657894611358643,0.6983985900878906,1.523884654045105
6020,0.90106201171875,1.5703446865081787,0.029855838045477867,1.3006927967071533,0.07898131757974625,1.1878807544708252,21.469514846801758,1270.1577853761307,0.0002500427378506116,1.174682855606079,0.9120696187019348,0.9658328294754028,0.9510295987129211,0.6659654974937439,0.967896044254303,0.7774258852005005,0.8125,0.234375,0.6499754190444946,0.6980619430541992,1.695796251296997
6030,0.9658707976341248,1.6461743116378784,0.025483345612883568,1.3402434587478638,0.07332538068294525,3.221745252609253,21.3492431640625,1270.1285677874414,0.00024987371260435656,1.1997334957122803,0.7795421481132507,0.9721128344535828,0.9683477878570557,0.7647368311882019,0.9662967920303345,0.7449072599411011,0.78125,0.25,0.6661326289176941,0.7969461679458618,0.7559388875961304
6040,0.9968173503875732,1.5167310237884521,0.02603871561586857,1.8152135610580444,0.10947281867265701,1.6979727745056152,21.703948974609375,1270.0992302012623,0.00024970446706361473,1.3126890659332275,1.0529054403305054,0.9746190905570984,0.97414231300354,0.6729969382286072,0.9638529419898987,0.7460590600967407,0.78125,0.25,0.5915238857269287,0.6278809309005737,1.946584939956665
6050,0.8952290415763855,1.366175651550293,0.0284714512526989,1.598633050918579,0.08670035004615784,1.3749955892562866,21.35521697998047,1270.0707210957078,0.00024953500166767235,1.1287181377410889,0.7782968282699585,0.9743402004241943,0.967058002948761,0.718956708908081,0.9684059619903564,0.7746774554252625,0.78125,0.296875,0.7369870543479919,0.7238399982452393,1.5127489566802979
6060,0.9247004389762878,1.587227463722229,0.03858872875571251,1.49760103225708,0.08070127665996552,2.0556652545928955,21.62314224243164,1270.0426158854057,0.0002493653168563863,1.1874520778656006,0.8758389353752136,0.9732609391212463,0.9733155965805054,0.7464856505393982,0.9609776735305786,0.7126801013946533,0.734375,0.34375,0.6130115389823914,0.7584880590438843,0.9914682507514954
6070,0.9407268166542053,1.5332815647125244,0.016496768221259117,1.7831263542175293,0.07270924001932144,1.0676088333129883,21.409679412841797,1270.0144641023294,0.00024919541307018316,1.1983497142791748,0.8587431907653809,0.9731348156929016,0.9744666218757629,0.7434593439102173,0.9578839540481567,0.7173383235931396,0.765625,0.296875,0.6496227979660034,0.7120831608772278,1.1741220951080322
6080,0.8950243592262268,1.5300542116165161,0.019089318811893463,1.3104304075241089,0.07222919166088104,1.215848684310913,21.82752227783203,1269.9851981648155,0.00024902529075005765,1.1556942462921143,0.8688998222351074,0.9723963141441345,0.9617328643798828,0.7082725167274475,0.9698180556297302,0.7714904546737671,0.828125,0.203125,0.6157196164131165,0.7292303442955017,1.0693248510360718
6090,0.883809506893158,1.3207955360412598,0.01947927102446556,1.5988759994506836,0.0679936334490776,1.6934723854064941,21.40593147277832,1269.9550904640107,0.0002488549503375719,1.1951804161071777,1.0379031896591187,0.9678438305854797,0.9634899497032166,0.705502986907959,0.9675688743591309,0.7588109374046326,0.71875,0.28125,0.5671894550323486,0.6341894268989563,2.706043243408203
6100,0.8929907083511353,1.4346388578414917,0.048962220549583435,1.6591113805770874,0.07635481655597687,1.1354976892471313,21.487512588500977,1269.9248749433177,0.0002486843922748539,1.1371347904205322,0.8138136863708496,0.9719755053520203,0.9567700028419495,0.6987070441246033,0.9723821878433228,0.7817034721374512,0.859375,0.15625,0.6854696273803711,0.7564045190811157,1.3249664306640625
6110,0.8870852589607239,1.3740568161010742,0.031221631914377213,1.6087578535079956,0.08289209753274918,1.307534098625183,21.421512603759766,1269.895647202684,0.0002485136170045968,1.1582553386688232,0.9039000272750854,0.9739340543746948,0.9709442853927612,0.7241716384887695,0.9727513194084167,0.7794117331504822,0.78125,0.234375,0.6418175101280212,0.719074010848999,2.29349946975708
6120,0.9315990209579468,1.3901287317276,0.014554552733898163,1.9898861646652222,0.09701544046401978,0.8468685150146484,21.411270141601562,1269.8659382271808,0.00024834262497005723,1.273626446723938,1.1400914192199707,0.9766938090324402,0.9704765677452087,0.7118347883224487,0.9638307094573975,0.7404534816741943,0.796875,0.265625,0.5300180315971375,0.5803453326225281,2.196929693222046
6130,1.0154237747192383,1.4733959436416626,0.05055989697575569,1.7634221315383911,0.0733400210738182,1.3649702072143555,21.53042984008789,1269.837631136363,0.0002481714166150549,1.3055506944656372,0.9670897126197815,0.9788510203361511,0.9759499430656433,0.7237328290939331,0.9671705961227417,0.7409487962722778,0.75,0.25,0.5781474709510803,0.6562424302101135,2.0009686946868896
6140,0.8557253479957581,1.4013069868087769,0.023539327085018158,1.6265612840652466,0.07628209888935089,0.8423334956169128,21.665468215942383,1269.8099132896523,0.00024799999238397046,1.119375228881836,0.8788330554962158,0.9731755256652832,0.9681879878044128,0.7297802567481995,0.9720578193664551,0.7937766909599304,0.78125,0.28125,0.6334751844406128,0.671410322189331,1.3486030101776123
6150,0.8873028755187988,1.432944655418396,0.024939732626080513,1.299360752105713,0.07319900393486023,0.9399417638778687,21.628772735595703,1269.7813817342887,0.00024782835272174516,1.201633095741272,1.0477674007415771,0.9670713543891907,0.9236176609992981,0.6297576427459717,0.9674624800682068,0.775070071220398,0.84375,0.171875,0.5479262471199036,0.6162405610084534,2.9072821140289307
6160,0.8376513719558716,1.2649803161621094,0.03365543484687805,1.621358871459961,0.08247153460979462,1.1795588731765747,21.58338165283203,1269.7522247388454,0.0002476564980738795,1.0724713802337646,0.7827334403991699,0.9814873933792114,0.9809291958808899,0.8074022531509399,0.963796854019165,0.7389204502105713,0.875,0.15625,0.6962627172470093,0.7149139642715454,1.9802272319793701
6170,0.9130321741104126,1.5604020357131958,0.016957491636276245,1.4354290962219238,0.08623859286308289,1.4850035905838013,21.8217830657959,1269.722624704351,0.00024748442888643176,1.1896418333053589,0.9220321774482727,0.9749012589454651,0.9708471894264221,0.7150506377220154,0.9687997102737427,0.7641392350196838,0.8125,0.21875,0.6275857090950012,0.6784849166870117,1.3833967447280884
6180,0.9500192999839783,1.3991365432739258,0.031230585649609566,1.6816420555114746,0.0785803496837616,2.2635087966918945,21.570175170898438,1269.6933956169144,0.0002473121456060172,1.2010287046432495,0.8366981148719788,0.9786282181739807,0.972835898399353,0.7915732264518738,0.9647592902183533,0.7327290177345276,0.6875,0.375,0.6842667460441589,0.6953993439674377,1.776473879814148
6190,0.7921122312545776,1.3198895454406738,0.019781917333602905,1.4340143203735352,0.07741454243659973,1.1744701862335205,22.04971694946289,1269.6656650354466,0.0002471396486798068,1.0798258781433105,0.9590456485748291,0.9654749035835266,0.9594796299934387,0.6772505044937134,0.9575999975204468,0.7543553709983826,0.734375,0.296875,0.6489593982696533,0.6825037002563477,1.6050102710723877
6200,0.9320337772369385,1.492897629737854,0.011345259845256805,1.5206866264343262,0.08718439191579819,1.127611756324768,21.5439453125,1269.6376264667058,0.000246966938555526,1.1835873126983643,0.83851158618927,0.9743140339851379,0.9686055779457092,0.7319875359535217,0.9652685523033142,0.7514334321022034,0.765625,0.265625,0.7132812142372131,0.7244940996170044,1.6488691568374634
6210,0.9102658629417419,1.4604436159133911,0.027538882568478584,1.5319321155548096,0.07767947763204575,2.031114101409912,21.403827667236328,1269.6099810582784,0.0002467940156814536,1.1622182130813599,0.8398412466049194,0.9719077348709106,0.9767099618911743,0.7339289784431458,0.9653055667877197,0.7570172548294067,0.671875,0.375,0.6620908975601196,0.7661545276641846,0.9704272747039795
6220,0.8662794828414917,1.296800136566162,0.024632999673485756,1.5567060708999634,0.08668065816164017,0.9471932649612427,21.19981575012207,1269.5826898588004,0.0002466208805064206,1.1665595769882202,1.0009336471557617,0.973069965839386,0.9690972566604614,0.7178646326065063,0.9643353223800659,0.7523697018623352,0.8125,0.203125,0.5553715229034424,0.6318826079368591,1.5412262678146362
6230,0.9278346300125122,1.440641164779663,0.01115915272384882,1.6569852828979492,0.07143406569957733,1.4355746507644653,21.88164710998535,1269.5534517340122,0.0002464475334798091,1.2272197008132935,0.9979502558708191,0.968330979347229,0.962395966053009,0.7104006409645081,0.9634894132614136,0.7624520659446716,0.75,0.28125,0.5570157766342163,0.628449022769928,1.335353970527649
6240,0.85089510679245,1.3774406909942627,0.02176065742969513,1.681537389755249,0.08442173153162003,0.7992650270462036,21.805004119873047,1269.525092438496,0.00024627397505155103,1.1466565132141113,0.9858715534210205,0.9667388796806335,0.9489507079124451,0.6979795694351196,0.9645820260047913,0.7400647401809692,0.765625,0.28125,0.5557251572608948,0.667782187461853,1.5667225122451782
6250,0.9345681667327881,1.3978023529052734,0.02976311929523945,1.7881642580032349,0.0740937665104866,2.3383617401123047,21.903942108154297,1269.496330297991,0.00024610020567212713,1.2091121673583984,0.9151465892791748,0.9764359593391418,0.9797211289405823,0.7942483425140381,0.965578019618988,0.7260403633117676,0.71875,0.4375,0.5998371243476868,0.6925839185714722,1.803860068321228
6260,0.9298402667045593,1.407501220703125,0.01710745505988598,1.7149416208267212,0.07239891588687897,1.0511583089828491,21.704160690307617,1269.4676839530734,0.00024592622579256546,1.2124459743499756,0.942018985748291,0.9764933586120605,0.9760660529136658,0.7353165149688721,0.9674738049507141,0.748740553855896,0.765625,0.265625,0.5335981249809265,0.7071260809898376,1.6130657196044922
6270,0.8649893403053284,1.30103600025177,0.01717633381485939,1.745099663734436,0.08786429464817047,2.4188122749328613,21.498281478881836,1269.439111672244,0.0002457520358644406,1.1192705631256104,0.8476037979125977,0.968562662601471,0.970506489276886,0.777138888835907,0.9665113687515259,0.7641481161117554,0.75,0.3125,0.6398473978042603,0.7000278234481812,1.6013354063034058
6280,0.9552372694015503,1.6054562330245972,0.02677733823657036,1.517059087753296,0.0834323912858963,1.3730982542037964,22.06635093688965,1269.4110874909884,0.00024557763633987237,1.2049654722213745,0.8324273824691772,0.9769326448440552,0.9675977826118469,0.7243182063102722,0.9726983904838562,0.7848728895187378,0.828125,0.234375,0.6920149326324463,0.7249792814254761,2.0949337482452393
6290,0.9481312036514282,1.4148870706558228,0.018962638452649117,1.9223190546035767,0.10213230550289154,2.919445753097534,21.531970977783203,1269.3814427271645,0.0002454030276715244,1.2388050556182861,0.9689127206802368,0.9771713614463806,0.9818370938301086,0.7654958367347717,0.9699792265892029,0.7462000846862793,0.71875,0.359375,0.6186909675598145,0.6376091837882996,1.9300649166107178
6300,0.8911927342414856,1.4643033742904663,0.03141995519399643,1.4811137914657593,0.08514522761106491,2.0026750564575195,21.66159439086914,1269.353825441978,0.00024522821031260333,1.1549098491668701,0.879056990146637,0.9714936017990112,0.9641690850257874,0.7197407484054565,0.9626471996307373,0.7365480661392212,0.765625,0.296875,0.6621147990226746,0.7484538555145264,0.9146371483802795
6310,0.8702848553657532,1.3767894506454468,0.02684733085334301,1.5221796035766602,0.08441508561372757,1.9078975915908813,21.587142944335938,1269.32611112806,0.0002450531847168575,1.1907659769058228,1.0682703256607056,0.9719162583351135,0.9694580435752869,0.6837683916091919,0.9663608074188232,0.751534640789032,0.796875,0.21875,0.5745049715042114,0.6550232172012329,1.8010259866714478
6320,0.9582079648971558,1.4934144020080566,0.015768064185976982,1.7119464874267578,0.0804799422621727,1.1185190677642822,21.49223518371582,1269.2982134465378,0.00024487795133857563,1.2633562088012695,1.0171610116958618,0.9667333364486694,0.9540262818336487,0.696818470954895,0.9620062112808228,0.7679636478424072,0.6875,0.4375,0.5265102982521057,0.6628578901290894,2.2515509128570557
6330,0.7989590764045715,1.26589035987854,0.018406489863991737,1.4485985040664673,0.07371025532484055,0.9307817816734314,21.5741024017334,1269.270038245517,0.0002447025106325857,1.034818172454834,0.7861969470977783,0.9756781458854675,0.9806020259857178,0.7768456339836121,0.9583643078804016,0.7372675538063049,0.765625,0.265625,0.6648420095443726,0.7902649641036987,1.326010823249817
6340,0.7702091336250305,1.211267113685608,0.03996792808175087,1.3532323837280273,0.07596499472856522,1.2080224752426147,21.634033203125,1269.2409954370676,0.00024452686305425405,1.0645931959152222,0.9812800288200378,0.9668288826942444,0.9577332735061646,0.6779749989509583,0.9700596928596497,0.7710153460502625,0.875,0.15625,0.5565217733383179,0.6832500696182251,1.7155495882034302
6350,0.80345618724823,1.2462900876998901,0.021610895171761513,1.4302799701690674,0.07131382077932358,1.1642756462097168,21.523561477661133,1269.211170044407,0.00024435100905948387,1.0470271110534668,0.8119029402732849,0.9777284860610962,0.9708148241043091,0.7505839467048645,0.9712804555892944,0.7730650305747986,0.828125,0.1875,0.6634438037872314,0.7199239730834961,1.4146535396575928
6360,0.8889502882957458,1.395951271057129,0.03121138922870159,1.6309618949890137,0.08129333704710007,0.9720661640167236,21.827165603637695,1269.1824959205765,0.0002441749491047139,1.1801669597625732,0.9707220196723938,0.9714115262031555,0.9646631479263306,0.6823683977127075,0.9628552794456482,0.723817765712738,0.8125,0.21875,0.6355733871459961,0.6994428634643555,1.312681794166565
6370,0.8454886078834534,1.196555495262146,0.05209943652153015,1.7105040550231934,0.06707458198070526,1.095415711402893,21.581127166748047,1269.1535881882926,0.0002439986836469178,1.0642750263214111,0.7292879819869995,0.9692761898040771,0.968358039855957,0.7531290054321289,0.9574901461601257,0.7334273457527161,0.859375,0.25,0.7412846684455872,0.7683701515197754,1.095436930656433
6380,0.9909616112709045,1.4310054779052734,0.03285748139023781,1.805145502090454,0.05929062142968178,2.6807782649993896,21.373308181762695,1269.1248112352957,0.00024382221314360236,1.2146795988082886,0.7457265853881836,0.9773425459861755,0.9809454083442688,0.782760739326477,0.9601041674613953,0.7385295629501343,0.765625,0.265625,0.6394765377044678,0.7841120958328247,0.6756927967071533
6390,0.9530681371688843,1.468746304512024,0.021152976900339127,1.709403395652771,0.08185788989067078,1.9627416133880615,21.97789192199707,1269.0976161085166,0.00024364553805280667,1.208841323852539,0.8525770902633667,0.969498336315155,0.9570783376693726,0.7154871225357056,0.9628152251243591,0.7273772358894348,0.734375,0.296875,0.6301463842391968,0.7179136872291565,1.9103788137435913
6400,1.0193833112716675,1.5588366985321045,0.07257179915904999,1.52910578250885,0.09376148134469986,1.716982364654541,21.303678512573242,1269.0713168816956,0.00024346865883310094,1.3454947471618652,1.087038278579712,0.9758407473564148,0.9661476016044617,0.7108149528503418,0.9663771986961365,0.7669581174850464,0.65625,0.390625,0.5505223870277405,0.6431399583816528,2.4995484352111816
6410,0.8951302766799927,1.3805198669433594,0.021316442638635635,1.7099498510360718,0.07978963851928711,0.9924774169921875,21.767133712768555,1269.0444483158565,0.00024329157594358506,1.1750974655151367,0.9332238435745239,0.9740205407142639,0.9616323113441467,0.70755535364151,0.965729296207428,0.7570257186889648,0.84375,0.203125,0.6168731451034546,0.6865677237510681,1.4161747694015503
6420,0.882499635219574,1.368836522102356,0.054390568286180496,1.3364896774291992,0.06812313199043274,0.9479461908340454,21.61016082763672,1269.0164905113368,0.00024311428984388764,1.0996205806732178,0.7237364053726196,0.9906138777732849,0.9933939576148987,0.8316898941993713,0.9708777666091919,0.756838858127594,0.828125,0.1875,0.7101151347160339,0.7393696904182434,1.9682458639144897
6430,0.9080050587654114,1.472258448600769,0.012635350227355957,1.5832552909851074,0.06916835904121399,1.6640830039978027,21.808115005493164,1268.9881318602768,0.00024293680099416468,1.1443192958831787,0.7877142429351807,0.9743074178695679,0.9729264378547668,0.7487020492553711,0.9601393938064575,0.7338329553604126,0.765625,0.265625,0.7179617285728455,0.7840768694877625,1.5556180477142334
